"Date and Time","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-12-01 00:00:00",3.4,3.09
"2022-12-01 01:00:00",2.65,2.53
"2022-12-01 02:00:00",2.13,2.04
"2022-12-01 03:00:00",1.55,1.52
"2022-12-01 04:00:00",1.65,1.59
"2022-12-01 05:00:00",1.58,1.57
"2022-12-01 06:00:00",1.28,1.27
"2022-12-01 07:00:00",1.77,1.57
"2022-12-01 08:00:00",3.2,2.96
"2022-12-01 09:00:00",6.25,5.75
"2022-12-01 10:00:00",5.63,5.25
"2022-12-01 11:00:00",5.35,4.8
"2022-12-01 12:00:00",2.88,2.67
"2022-12-01 13:00:00",2,1.83
"2022-12-01 14:00:00",1.32,1.33
"2022-12-01 15:00:00",1.38,1.4
"2022-12-01 16:00:00",1.28,1.25
"2022-12-01 17:00:00",1.63,1.59
"2022-12-01 18:00:00",1.33,1.38
"2022-12-01 19:00:00",1.43,1.44
"2022-12-01 20:00:00",1.8,1.78
"2022-12-01 21:00:00",1.7,1.7
"2022-12-01 22:00:00",1.58,1.57
"2022-12-01 23:00:00",1.75,1.77
"2022-12-02 00:00:00",1.7,1.69
"2022-12-02 01:00:00",1.6,1.62
"2022-12-02 02:00:00",1.33,1.36
"2022-12-02 03:00:00",1.07,1.1
"2022-12-02 04:00:00",0.87,0.92
"2022-12-02 05:00:00",0.88,0.9
"2022-12-02 06:00:00",1.38,1.35
"2022-12-02 07:00:00",3.03,2.9
"2022-12-02 08:00:00",2.5,2.45
"2022-12-02 09:00:00",3.83,3.72
"2022-12-02 10:00:00",4.57,4.49
"2022-12-02 11:00:00",3.93,3.82
"2022-12-02 12:00:00",4.2,4
"2022-12-02 13:00:00",3.63,3.42
"2022-12-02 14:00:00",2.53,2.42
"2022-12-02 15:00:00",2.82,2.69
"2022-12-02 16:00:00",3.15,3.04
"2022-12-02 17:00:00",2.43,2.38
"2022-12-02 18:00:00",2.5,2.5
"2022-12-02 19:00:00",2.73,2.72
"2022-12-02 20:00:00",1.7,1.74
"2022-12-02 21:00:00",1.6,1.65
"2022-12-02 22:00:00",1.77,1.82
"2022-12-02 23:00:00",1.6,1.6
"2022-12-03 00:00:00",1.2,1.27
"2022-12-03 01:00:00",1.03,1.11
"2022-12-03 02:00:00",0.73,0.8
"2022-12-03 03:00:00",0.92,0.92
"2022-12-03 04:00:00",0.73,0.72
"2022-12-03 05:00:00",0.43,0.47
"2022-12-03 06:00:00",0.55,0.6
"2022-12-03 07:00:00",0.88,0.86
"2022-12-03 08:00:00",0.73,0.79
"2022-12-03 09:00:00",0.63,0.72
"2022-12-03 10:00:00",0.73,0.82
"2022-12-03 11:00:00",0.85,0.95
"2022-12-03 12:00:00",0.68,0.79
"2022-12-03 13:00:00",0.48,0.53
"2022-12-03 14:00:00",0.6,0.7
"2022-12-03 15:00:00",0.53,0.63
"2022-12-03 16:00:00",0.75,0.83
"2022-12-03 17:00:00",0.77,0.87
"2022-12-03 18:00:00",0.53,0.62
"2022-12-03 19:00:00",0.67,0.75
"2022-12-03 20:00:00",0.78,0.86
"2022-12-03 21:00:00",0.72,0.81
"2022-12-03 22:00:00",0.85,0.93
"2022-12-03 23:00:00",0.67,0.75
"2022-12-04 00:00:00",0.63,0.69
"2022-12-04 01:00:00",0.6,0.66
"2022-12-04 02:00:00",0.5,0.54
"2022-12-04 03:00:00",0.52,0.59
"2022-12-04 04:00:00",0.43,0.51
"2022-12-04 05:00:00",0.4,0.47
"2022-12-04 06:00:00",0.65,0.75
"2022-12-04 07:00:00",0.53,0.61
"2022-12-04 08:00:00",0.4,0.41
"2022-12-04 09:00:00",0.72,0.81
"2022-12-04 10:00:00",0.48,0.57
"2022-12-04 11:00:00",0.55,0.6
"2022-12-04 12:00:00",0.6,0.69
"2022-12-04 13:00:00",0.52,0.65
"2022-12-04 14:00:00",0.73,0.67
"2022-12-04 15:00:00",0.63,0.67
"2022-12-04 16:00:00",0.58,0.56
"2022-12-04 17:00:00",0.58,0.66
"2022-12-04 18:00:00",0.68,0.73
"2022-12-04 19:00:00",0.5,0.55
"2022-12-04 20:00:00",0.5,0.59
"2022-12-04 21:00:00",0.65,0.72
"2022-12-04 22:00:00",1.08,0.8
"2022-12-04 23:00:00",0.83,0.78
"2022-12-05 00:00:00",0.75,0.83
"2022-12-05 01:00:00",0.9,0.98
"2022-12-05 01:01:00",,
"2022-12-05 02:01:00",,
"2022-12-07 04:00:00",1.8,1.83
"2022-12-07 05:00:00",1.77,1.83
"2022-12-07 06:00:00",1.8,1.87
"2022-12-07 07:00:00",1.97,1.97
"2022-12-07 08:00:00",2.1,2.09
"2022-12-07 09:00:00",2.1,2.09
"2022-12-07 10:00:00",2.2,2.19
"2022-12-07 11:00:00",2.35,2.31
"2022-12-07 12:00:00",2.07,2.07
"2022-12-07 13:00:00",2.25,2.19
"2022-12-07 14:00:00",2.12,1.97
"2022-12-07 15:00:00",2.32,2
"2022-12-07 16:00:00",2.72,2.29
"2022-12-07 17:00:00",2.35,2.2
"2022-12-07 18:00:00",2.4,2.3
"2022-12-07 19:00:00",2.25,2.15
"2022-12-07 20:00:00",1.87,1.9
"2022-12-07 21:00:00",2.02,2.06
"2022-12-07 22:00:00",2.12,2.1
"2022-12-07 23:00:00",1.85,1.85
"2022-12-08 00:00:00",1.73,1.74
"2022-12-08 01:00:00",1.55,1.56
"2022-12-08 02:00:00",1.22,1.27
"2022-12-08 03:00:00",1.03,1.08
"2022-12-08 04:00:00",1.08,1.13
"2022-12-08 05:00:00",1.05,1.14
"2022-12-08 06:00:00",1.05,1.11
"2022-12-08 07:00:00",1.2,1.25
"2022-12-08 08:00:00",1.25,1.27
"2022-12-08 09:00:00",1.75,1.7
"2022-12-08 10:00:00",1.68,1.68
"2022-12-08 11:00:00",1.53,1.54
"2022-12-08 12:00:00",2.25,2.16
"2022-12-08 13:00:00",1.37,1.36
"2022-12-08 14:00:00",1.38,1.33
"2022-12-08 15:00:00",1.9,1.7
"2022-12-08 16:00:00",2.5,2.06
"2022-12-08 17:00:00",2.15,2.01
"2022-12-08 18:00:00",1.8,1.71
"2022-12-08 19:00:00",1.53,1.53
"2022-12-08 20:00:00",1.63,1.63
"2022-12-08 21:00:00",2.1,2.09
"2022-12-08 22:00:00",2.07,2.1
"2022-12-08 23:00:00",2.03,2.03
"2022-12-09 00:00:00",1.65,1.7
"2022-12-09 01:00:00",1.57,1.66
"2022-12-09 02:00:00",1.37,1.44
"2022-12-09 03:00:00",1.47,1.52
"2022-12-09 04:00:00",1.3,1.34
"2022-12-09 05:00:00",1.23,1.27
"2022-12-09 06:00:00",1.25,1.31
"2022-12-09 07:00:00",1.37,1.43
"2022-12-09 08:00:00",1.53,1.58
"2022-12-09 09:00:00",1.53,1.55
"2022-12-09 10:00:00",1.8,1.85
"2022-12-09 11:00:00",1.92,1.95
"2022-12-09 12:00:00",1.95,1.98
"2022-12-09 13:00:00",1.55,1.59
"2022-12-09 14:00:00",1.25,1.27
"2022-12-09 15:00:00",1.42,1.47
"2022-12-09 16:00:00",1.47,1.52
"2022-12-09 17:00:00",2.18,2.25
"2022-12-09 18:00:00",2.52,2.58
"2022-12-09 19:00:00",2.28,2.4
"2022-12-09 20:00:00",1.8,1.86
"2022-12-09 21:00:00",2.05,2.13
"2022-12-09 22:00:00",1.45,1.52
"2022-12-09 23:00:00",1.35,1.4
"2022-12-10 00:00:00",1.7,1.73
"2022-12-10 01:00:00",0.92,0.95
"2022-12-10 02:00:00",0.8,0.89
"2022-12-10 03:00:00",0.85,0.92
"2022-12-10 04:00:00",0.9,0.99
"2022-12-10 05:00:00",0.95,1.04
"2022-12-10 06:00:00",1,1.05
"2022-12-10 07:00:00",1,1.08
"2022-12-10 08:00:00",0.85,0.94
"2022-12-10 09:00:00",0.9,0.97
"2022-12-10 10:00:00",0.92,0.98
"2022-12-10 11:00:00",0.95,0.98
"2022-12-10 12:00:00",1.1,1.16
"2022-12-10 13:00:00",1.18,1.24
"2022-12-10 14:00:00",1.4,1.43
"2022-12-10 15:00:00",1.5,1.55
"2022-12-10 16:00:00",1.62,1.72
"2022-12-10 17:00:00",1.97,2.08
"2022-12-10 18:00:00",1.45,1.51
"2022-12-10 19:00:00",1.85,1.92
"2022-12-10 20:00:00",2.85,2.94
"2022-12-10 21:00:00",2.9,3.03
"2022-12-10 22:00:00",3.4,3.54
"2022-12-10 23:00:00",2.95,3.08
"2022-12-11 00:00:00",1.95,2.02
"2022-12-11 01:00:00",1.4,1.48
"2022-12-11 01:01:00",,
"2022-12-11 02:01:00",,
"2022-12-11 06:00:00",0.77,0.85
"2022-12-11 07:00:00",0.67,0.76
"2022-12-11 08:00:00",0.6,0.65
"2022-12-11 09:00:00",0.63,0.7
"2022-12-11 10:00:00",0.65,0.7
"2022-12-11 11:00:00",0.7,0.75
"2022-12-11 12:00:00",0.87,0.91
"2022-12-11 13:00:00",0.92,0.99
"2022-12-11 14:00:00",0.97,1.04
"2022-12-11 15:00:00",1.35,1.4
"2022-12-11 16:00:00",1.07,1.13
"2022-12-11 17:00:00",1.55,1.61
"2022-12-11 18:00:00",2.25,2.34
"2022-12-11 19:00:00",3.3,3.42
"2022-12-11 20:00:00",2.23,2.31
"2022-12-11 21:00:00",2.28,2.37
"2022-12-11 22:00:00",2.82,2.94
"2022-12-11 23:00:00",3.03,3.14
"2022-12-12 00:00:00",2.32,2.44
"2022-12-12 01:00:00",1.9,2.02
"2022-12-12 02:00:00",2.18,2.26
"2022-12-12 03:00:00",1.65,1.76
"2022-12-12 04:00:00",1.17,1.26
"2022-12-12 05:00:00",0.88,0.98
"2022-12-12 06:00:00",0.65,0.72
"2022-12-12 07:00:00",0.45,0.52
"2022-12-12 08:00:00",0.73,0.78
"2022-12-12 09:00:00",1.38,1.45
"2022-12-12 10:00:00",4.8,4.89
"2022-12-12 11:00:00",4.65,4.74
"2022-12-12 12:00:00",4.15,4.22
"2022-12-12 13:00:00",5.35,5.38
"2022-12-12 14:00:00",6.7,6.6
"2022-12-12 15:00:00",6.03,6.05
"2022-12-12 16:00:00",4.75,4.71
"2022-12-12 17:00:00",4.55,4.58
"2022-12-12 18:00:00",4.05,4.17
"2022-12-12 19:00:00",3.4,3.51
"2022-12-12 20:00:00",3.95,4.06
"2022-12-12 21:00:00",5.68,5.83
"2022-12-12 22:00:00",3.75,3.86
"2022-12-12 23:00:00",3.92,4.03
"2022-12-13 00:00:00",3.32,3.43
"2022-12-13 01:00:00",3.1,3.18
"2022-12-13 02:00:00",4.9,5
"2022-12-13 03:00:00",2.97,3.07
"2022-12-13 04:00:00",2.73,2.83
"2022-12-13 05:00:00",2.25,2.32
"2022-12-13 06:00:00",2.07,2.15
"2022-12-13 07:00:00",2.18,2.2
"2022-12-13 08:00:00",2.03,2.06
"2022-12-13 09:00:00",1.5,1.51
"2022-12-13 10:00:00",1.72,1.73
"2022-12-13 11:00:00",1.25,1.33
"2022-12-13 12:00:00",1.23,1.27
"2022-12-13 13:00:00",1.52,1.57
"2022-12-13 14:00:00",1.38,1.44
"2022-12-13 15:00:00",1.3,1.31
"2022-12-13 16:00:00",1.57,1.62
"2022-12-13 17:00:00",1.45,1.47
"2022-12-13 18:00:00",1.25,1.32
"2022-12-13 19:00:00",1.3,1.34
"2022-12-13 20:00:00",1.9,1.91
"2022-12-13 21:00:00",1.95,1.98
"2022-12-13 22:00:00",1.18,1.23
"2022-12-13 23:00:00",1.2,1.25
"2022-12-14 00:00:00",1.27,1.3
"2022-12-14 01:00:00",1.3,1.3
"2022-12-14 01:01:00",,
"2022-12-14 02:01:00",,
"2022-12-14 16:00:00",2.33,2.28
"2022-12-14 17:00:00",2.53,2.43
"2022-12-14 18:00:00",2.1,2.05
"2022-12-14 19:00:00",2.3,2.27
"2022-12-14 20:00:00",2,2.03
"2022-12-14 21:00:00",2,2.04
"2022-12-14 22:00:00",1.82,1.87
"2022-12-14 23:00:00",1.72,1.74
"2022-12-15 00:00:00",1.7,1.76
"2022-12-15 01:00:00",1.53,1.63
"2022-12-15 02:00:00",1.45,1.51
"2022-12-15 03:00:00",1.45,1.55
"2022-12-15 04:00:00",1.32,1.41
"2022-12-15 05:00:00",1.3,1.38
"2022-12-15 06:00:00",1.27,1.34
"2022-12-15 07:00:00",1.27,1.36
"2022-12-15 08:00:00",1.4,1.47
"2022-12-15 09:00:00",1.45,1.55
"2022-12-15 10:00:00",1.7,1.78
"2022-12-15 11:00:00",1.65,1.74
"2022-12-15 12:00:00",2.3,2.3
"2022-12-15 13:00:00",2.85,2.82
"2022-12-15 14:00:00",2,2.04
"2022-12-15 15:00:00",2.08,2.09
"2022-12-15 16:00:00",2.12,2.15
"2022-12-15 17:00:00",2.17,2.26
"2022-12-15 18:00:00",2.45,2.51
"2022-12-15 19:00:00",2.07,2.15
"2022-12-15 20:00:00",2.18,2.3
"2022-12-15 21:00:00",2.22,2.31
"2022-12-15 22:00:00",2.05,2.14
"2022-12-15 23:00:00",2.07,2.15
"2022-12-16 00:00:00",2.45,2.55
"2022-12-16 01:00:00",2.22,2.34
"2022-12-16 02:00:00",2.07,2.18
"2022-12-16 03:00:00",2.27,2.38
"2022-12-16 04:00:00",1.35,1.43
"2022-12-16 05:00:00",0.97,1.07
"2022-12-16 06:00:00",0.92,0.98
"2022-12-16 07:00:00",1.05,1.14
"2022-12-16 08:00:00",1.23,1.29
"2022-12-16 09:00:00",1.5,1.57
"2022-12-16 10:00:00",2.07,2.14
"2022-12-16 11:00:00",2,2.03
"2022-12-16 12:00:00",2.55,2.6
"2022-12-16 13:00:00",2.28,2.32
"2022-12-16 14:00:00",1.55,1.61
"2022-12-16 15:00:00",1.68,1.69
"2022-12-16 16:00:00",1.53,1.54
"2022-12-16 17:00:00",1.5,1.56
"2022-12-16 18:00:00",1.25,1.32
"2022-12-16 19:00:00",1.15,1.22
"2022-12-16 20:00:00",1.05,1.12
"2022-12-16 21:00:00",1.4,1.48
"2022-12-16 22:00:00",0.85,0.92
"2022-12-16 23:00:00",1.03,1.13
"2022-12-17 00:00:00",0.88,0.96
"2022-12-17 01:00:00",0.9,1.01
"2022-12-17 01:01:00",,
"2022-12-17 02:01:00",,
"2022-12-17 14:00:00",1.1,1.17
"2022-12-17 15:00:00",1.08,1.14
"2022-12-17 16:00:00",1.13,1.2
"2022-12-17 17:00:00",2.2,2.27
"2022-12-17 18:00:00",3.5,3.6
"2022-12-17 19:00:00",4.6,4.65
"2022-12-17 20:00:00",9.25,9.42
"2022-12-17 21:00:00",10.25,10.41
"2022-12-17 22:00:00",3.02,3.07
"2022-12-17 23:00:00",2.08,2.13
"2022-12-18 00:00:00",1.72,1.81
"2022-12-18 01:00:00",1.8,1.77
"2022-12-18 01:01:00",,
"2022-12-18 02:01:00",,
"2022-12-18 17:00:00",2.35,2.34
"2022-12-18 18:00:00",2.08,2.05
"2022-12-18 19:00:00",0.58,0.6
"2022-12-18 20:00:00",0.63,0.68
"2022-12-18 21:00:00",1.1,1.13
"2022-12-18 22:00:00",1.33,1.36
"2022-12-18 23:00:00",0.8,0.82
"2022-12-19 00:00:00",1.42,1.43
"2022-12-19 01:00:00",2.5,2.48
"2022-12-19 02:00:00",2.8,2.8
"2022-12-19 03:00:00",3.3,3.18
"2022-12-19 04:00:00",2.85,2.85
"2022-12-19 05:00:00",1.3,1.36
"2022-12-19 06:00:00",4.22,4.24
"2022-12-19 07:00:00",4.47,4.51
"2022-12-19 08:00:00",3.98,3.91
"2022-12-19 09:00:00",2.5,2.37
"2022-12-19 10:00:00",2.65,2.56
"2022-12-19 11:00:00",5.67,5.76
"2022-12-19 12:00:00",2.25,2.22
"2022-12-19 13:00:00",0.85,0.89
"2022-12-19 14:00:00",1.13,1.16
"2022-12-19 15:00:00",0.72,0.78
"2022-12-19 16:00:00",1,1.02
"2022-12-19 17:00:00",1.25,1.28
"2022-12-19 18:00:00",1.25,1.28
"2022-12-19 19:00:00",1.68,1.72
"2022-12-19 20:00:00",2.57,2.63
"2022-12-19 21:00:00",3.22,3.25
"2022-12-19 22:00:00",3.43,3.48
"2022-12-19 23:00:00",3.28,3.36
"2022-12-20 00:00:00",3.7,3.77
"2022-12-20 01:00:00",3.5,3.49
"2022-12-20 02:00:00",4.2,4.26
"2022-12-20 03:00:00",4.58,4.63
"2022-12-20 04:00:00",4.67,4.74
"2022-12-20 05:00:00",4.55,4.59
"2022-12-20 06:00:00",3.55,3.64
"2022-12-20 07:00:00",3.4,3.45
"2022-12-20 08:00:00",2.87,2.95
"2022-12-20 09:00:00",2.88,2.96
"2022-12-20 10:00:00",3.13,3.16
"2022-12-20 11:00:00",3.3,3.34
"2022-12-20 12:00:00",4.15,4.18
"2022-12-20 13:00:00",4.45,4.45
"2022-12-20 14:00:00",4.43,4.37
"2022-12-20 15:00:00",3.97,3.9
"2022-12-20 16:00:00",3.95,3.94
"2022-12-20 17:00:00",4.1,4.04
"2022-12-20 18:00:00",3.85,3.81
"2022-12-20 19:00:00",4.33,4.34
"2022-12-20 20:00:00",4.52,4.53
"2022-12-20 21:00:00",4.5,4.53
"2022-12-20 22:00:00",4.47,4.53
"2022-12-20 23:00:00",3.85,3.91
"2022-12-21 00:00:00",3.77,3.87
"2022-12-21 01:00:00",3.2,3.3
"2022-12-21 01:01:00",,
"2022-12-21 02:01:00",,
"2022-12-21 14:00:00",3.87,3.89
"2022-12-21 15:00:00",4.22,4.21
"2022-12-21 16:00:00",4.35,4.34
"2022-12-21 17:00:00",4.1,4.15
"2022-12-21 18:00:00",3.95,4.03
"2022-12-21 19:00:00",3.7,3.77
"2022-12-21 20:00:00",3.97,4.03
"2022-12-21 21:00:00",4.05,4.11
"2022-12-21 22:00:00",3.8,3.87
"2022-12-21 23:00:00",3.63,3.7
"2022-12-22 00:00:00",3.02,3.07
"2022-12-22 01:00:00",2.8,2.93
"2022-12-22 01:01:00",,
"2022-12-22 02:01:00",,
"2022-12-22 12:00:00",2,2.06
"2022-12-22 13:00:00",1.63,1.65
"2022-12-22 14:00:00",1.03,1.08
"2022-12-22 15:00:00",1,1.07
"2022-12-22 16:00:00",1.42,1.5
"2022-12-22 17:00:00",1.5,1.57
"2022-12-22 18:00:00",1.92,1.98
"2022-12-22 19:00:00",2.02,2.09
"2022-12-22 20:00:00",2.57,2.64
"2022-12-22 21:00:00",1.95,2.05
"2022-12-22 22:00:00",2.05,2.1
"2022-12-22 23:00:00",2.17,2.27
"2022-12-23 00:00:00",2.68,2.75
"2022-12-23 01:00:00",2.4,2.5
"2022-12-23 02:00:00",2.16,2.24
"2022-12-23 03:00:00",1,1.06
"2022-12-23 04:00:00",0.92,1.03
"2022-12-23 05:00:00",0.9,0.98
"2022-12-23 06:00:00",0.98,1.03
"2022-12-23 07:00:00",1.1,1.14
"2022-12-23 08:00:00",1.13,1.2
"2022-12-23 09:00:00",1.38,1.42
"2022-12-23 10:00:00",1.45,1.44
"2022-12-23 11:00:00",0.88,0.94
"2022-12-23 12:00:00",0.75,0.85
"2022-12-23 13:00:00",0.83,0.91
"2022-12-23 14:00:00",0.53,0.59
"2022-12-23 15:00:00",1.38,1.45
"2022-12-23 16:00:00",2.95,3.01
"2022-12-23 17:00:00",3.1,3.21
"2022-12-23 18:00:00",3.27,3.35
"2022-12-23 19:00:00",3.68,3.76
"2022-12-23 20:00:00",3.23,3.3
"2022-12-23 21:00:00",3.05,3.19
"2022-12-23 22:00:00",2.72,2.85
"2022-12-23 23:00:00",1.9,1.99
"2022-12-24 00:00:00",1.03,1.11
"2022-12-24 01:00:00",0.7,0.77
"2022-12-24 01:01:00",,
"2022-12-24 02:01:00",,
"2022-12-24 12:00:00",2.93,3.01
"2022-12-24 13:00:00",3,3.11
"2022-12-24 14:00:00",1.6,1.66
"2022-12-24 15:00:00",0.5,0.6
"2022-12-24 16:00:00",0.68,0.75
"2022-12-24 17:00:00",0.6,0.67
"2022-12-24 18:00:00",0.3,0.39
"2022-12-24 19:00:00",0.5,0.56
"2022-12-24 20:00:00",0.7,0.79
"2022-12-24 21:00:00",1.13,1.19
"2022-12-24 22:00:00",1.15,1.24
"2022-12-24 23:00:00",1.45,1.56
"2022-12-25 00:00:00",1.78,1.84
"2022-12-25 01:00:00",1.6,1.69
"2022-12-25 01:01:00",,
"2022-12-25 02:01:00",,
"2022-12-25 03:00:00",2.4,2.45
"2022-12-25 04:00:00",1.85,1.93
"2022-12-25 05:00:00",1.97,2.06
"2022-12-25 06:00:00",1.92,2.02
"2022-12-25 07:00:00",1.92,2.01
"2022-12-25 08:00:00",2.13,2.18
"2022-12-25 09:00:00",2.1,2.22
"2022-12-25 10:00:00",2.05,2.13
"2022-12-25 11:00:00",1.33,1.44
"2022-12-25 12:00:00",1.23,1.3
"2022-12-25 13:00:00",1.53,1.63
"2022-12-25 14:00:00",1.3,1.38
"2022-12-25 15:00:00",1.43,1.55
"2022-12-25 16:00:00",1.58,1.66
"2022-12-25 17:00:00",1.55,1.61
"2022-12-25 18:00:00",1.32,1.4
"2022-12-25 19:00:00",0.97,1.06
"2022-12-25 20:00:00",0.13,0.21
"2022-12-25 21:00:00",0.1,0.18
"2022-12-25 22:00:00",0.23,0.3
"2022-12-25 23:00:00",0.53,0.63
"2022-12-26 00:00:00",0.53,0.61
"2022-12-26 01:00:00",0.5,0.62
"2022-12-26 01:01:00",,
"2022-12-26 02:01:00",,
"2022-12-26 05:00:00",0.5,0.57
"2022-12-26 06:00:00",0.4,0.5
"2022-12-26 07:00:00",0.48,0.55
"2022-12-26 08:00:00",0.4,0.48
"2022-12-26 09:00:00",0.38,0.46
"2022-12-26 10:00:00",0.5,0.59
"2022-12-26 11:00:00",0.5,0.57
"2022-12-26 12:00:00",0.5,0.57
"2022-12-26 13:00:00",0.35,0.44
"2022-12-26 14:00:00",0.3,0.38
"2022-12-26 15:00:00",0.4,0.47
"2022-12-26 16:00:00",0.35,0.44
"2022-12-26 17:00:00",0.35,0.44
"2022-12-26 18:00:00",0.5,0.57
"2022-12-26 19:00:00",0.38,0.5
"2022-12-26 20:00:00",0.65,0.69
"2022-12-26 21:00:00",0.72,0.8
"2022-12-26 22:00:00",0.65,0.74
"2022-12-26 23:00:00",0.63,0.71
"2022-12-27 00:00:00",0.7,0.78
"2022-12-27 01:00:00",0.6,0.7
"2022-12-27 01:01:00",,
"2022-12-27 02:01:00",,
"2022-12-27 13:00:00",0.1,0.18
"2022-12-27 14:00:00",0.15,0.23
"2022-12-27 15:00:00",0.33,0.41
"2022-12-27 16:00:00",1.08,1.18
"2022-12-27 17:00:00",1.18,1.29
"2022-12-27 18:00:00",1.4,1.49
"2022-12-27 19:00:00",1.25,1.31
"2022-12-27 20:00:00",1.55,1.63
"2022-12-27 21:00:00",1.82,1.93
"2022-12-27 22:00:00",1.87,1.96
"2022-12-27 23:00:00",2.05,2.16
"2022-12-28 00:00:00",2.2,2.31
"2022-12-28 00:01:00",,
"2022-12-28 01:01:00",,
"2022-12-28 12:00:00",0.1,0.18
"2022-12-28 13:00:00",0.48,0.58
"2022-12-28 14:00:00",1.32,1.41
"2022-12-28 15:00:00",1.5,1.61
"2022-12-28 16:00:00",1.27,1.36
"2022-12-28 17:00:00",0.95,1.03
"2022-12-28 18:00:00",0.77,0.82
"2022-12-28 19:00:00",1.15,1.24
"2022-12-28 20:00:00",0.58,0.67
"2022-12-28 21:00:00",0.15,0.23
"2022-12-28 22:00:00",0.2,0.3
"2022-12-28 23:00:00",0.2,0.28
"2022-12-29 00:00:00",0.25,0.37
"2022-12-29 00:01:00",,
"2022-12-29 01:01:00",,
"2022-12-29 03:00:00",0.5,0.62
"2022-12-29 04:00:00",0.43,0.5
"2022-12-29 05:00:00",0.58,0.64
"2022-12-29 06:00:00",0.8,0.87
"2022-12-29 07:00:00",0.95,1.01
"2022-12-29 08:00:00",0.9,1
"2022-12-29 09:00:00",0.77,0.87
"2022-12-29 10:00:00",0.67,0.77
"2022-12-29 11:00:00",0.73,0.79
"2022-12-29 12:00:00",0.55,0.64
"2022-12-29 13:00:00",0.48,0.55
"2022-12-29 14:00:00",0.5,0.59
"2022-12-29 15:00:00",0.33,0.39
"2022-12-29 16:00:00",0.45,0.53
"2022-12-29 17:00:00",0.45,0.55
"2022-12-29 18:00:00",0.75,0.84
"2022-12-29 19:00:00",0.95,1.04
"2022-12-29 20:00:00",1.13,1.24
"2022-12-29 21:00:00",1.25,1.33
"2022-12-29 22:00:00",1.08,1.15
"2022-12-29 23:00:00",1.15,1.23
"2022-12-30 00:00:00",0.33,0.4
"2022-12-30 01:00:00",0.2,0.3
"2022-12-30 02:00:00",0.05,0.16
"2022-12-30 03:00:00",0.03,0.09
"2022-12-30 04:00:00",0.03,0.1
"2022-12-30 04:01:00",
"2022-12-30 05:00:00",,0.06
"2022-12-30 05:01:00",
"2022-12-30 06:00:00",0.03,0.11
"2022-12-30 07:00:00",0.1,0.18
"2022-12-30 08:00:00",0.1,0.18
"2022-12-30 09:00:00",0.08,0.12
"2022-12-30 10:00:00",0.08,0.14
"2022-12-30 11:00:00",0.3,0.37
"2022-12-30 12:00:00",0.77,0.86
"2022-12-30 13:00:00",0.85,0.95
"2022-12-30 14:00:00",0.85,0.96
"2022-12-30 15:00:00",0.6,0.72
"2022-12-30 16:00:00",0.65,0.76
"2022-12-30 17:00:00",0.97,1.08
"2022-12-30 18:00:00",1.05,1.15
"2022-12-30 19:00:00",1.13,1.19
"2022-12-30 20:00:00",1.38,1.46
"2022-12-30 21:00:00",1.42,1.51
"2022-12-30 22:00:00",1.18,1.28
"2022-12-30 23:00:00",1.2,1.28
"2022-12-31 00:00:00",1.4,1.48
"2022-12-31 00:01:00",,
"2022-12-31 01:01:00",,
"2022-12-31 12:00:00",0.3,0.39
"2022-12-31 13:00:00",0.5,0.6
"2022-12-31 14:00:00",1.52,1.63
"2022-12-31 15:00:00",2,2.11
"2022-12-31 16:00:00",1.82,1.94
"2022-12-31 17:00:00",1.6,1.69
"2022-12-31 18:00:00",1.27,1.39
"2022-12-31 19:00:00",0.97,1.06
"2022-12-31 20:00:00",1.15,1.25
"2022-12-31 21:00:00",1.5,1.57
"2022-12-31 22:00:00",1.05,1.16
"2022-12-31 23:00:00",1.22,1.3