"Date and Time","NO<sub>2</sub>","O<sub>3</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-12-16 08:00:00",73.89,-1.89,13.37,10.67
"2022-12-16 09:00:00",83.98,-2.02,15.53,10.9
"2022-12-16 10:00:00",89.08,-1.74,32.29,14.71
"2022-12-16 11:00:00",92.55,-1.35,20.95,12.84
"2022-12-16 12:00:00",104.07,-1.1,33.6,20
"2022-12-16 13:00:00",98.04,2.72,21.31,11.81
"2022-12-16 14:00:00",89.87,4.23,13.18,8.34
"2022-12-16 15:00:00",77.05,7.48,12.67,7.52
"2022-12-16 16:00:00",98.14,3.37,14.71,8.99
"2022-12-16 17:00:00",92.5,1.08,15.86,11.03
"2022-12-16 18:00:00",91.33,3.56,16.54,11.85
"2022-12-16 19:00:00",78.69,3.73,15.74,12.25
"2022-12-16 20:00:00",59.98,13.4,15.02,11.71
"2022-12-16 21:00:00",54.62,15.79,13.68,10.97
"2022-12-16 22:00:00",60.26,15.47,12.57,10.49
"2022-12-16 23:00:00",58.24,13.79,11.88,9.2
"2022-12-17 00:00:00",41.21,30.18,8.76,6.71
"2022-12-17 01:00:00",39.49,29.82,8.32,6.64
"2022-12-17 02:00:00",20.21,45.62,5.95,4.67
"2022-12-17 03:00:00",16.18,51.62,4.31,3.4
"2022-12-17 04:00:00",14.66,50.87,3.06,2.64
"2022-12-17 05:00:00",19.59,47.54,3.11,2.65
"2022-12-17 06:00:00",22.17,48.32,3.03,2.38
"2022-12-17 07:00:00",25.78,41.58,3.51,2.32
"2022-12-17 08:00:00",48.16,22.98,4.38,2.94
"2022-12-17 09:00:00",70.97,4.87,6.55,4.02
"2022-12-17 10:00:00",85.64,-0.13,8.15,4.74
"2022-12-17 11:00:00",85.05,-0.44,11.36,6.2
"2022-12-17 12:00:00",78.31,5.55,8.62,5.37
"2022-12-17 13:00:00",67.01,12.78,6.77,4.62
"2022-12-17 14:00:00",70.48,12.57,7.57,5.7
"2022-12-17 15:00:00",66.8,14.24,8.05,6.23
"2022-12-17 16:00:00",82.63,3.41,9.58,7.51
"2022-12-17 17:00:00",92.24,-1.76,14.6,11.55
"2022-12-17 18:00:00",89.12,-1.4,16.25,13.82
"2022-12-17 19:00:00",91.17,-1.29,33.41,29.26
"2022-12-17 20:00:00",93.88,-1.23,39,36.02
"2022-12-17 21:00:00",90.22,-1.3,42.4,38.65
"2022-12-17 22:00:00",82.12,-1.23,30.18,26.67
"2022-12-17 23:00:00",81.7,-1.37,18.21,15.51
"2022-12-18 00:00:00",72.23,-0.38,24.37,21.76
"2022-12-18 01:00:00",72.54,-1.47,21.89,18.98
"2022-12-18 02:00:00",55.51,12.19,12.15,10.02
"2022-12-18 03:00:00",54.96,15.34,11.77,7.54
"2022-12-18 04:00:00",14.55,49.66,13.11,6.45
"2022-12-18 05:00:00",10.37,47.55,16.16,9.83
"2022-12-18 06:00:00",8.34,49.96,18.12,11.13
"2022-12-18 07:00:00",6.98,54.41,17.37,10.3
"2022-12-18 08:00:00",8.86,60.84,11.03,6.75
"2022-12-18 09:00:00",20.14,53.57,16.09,9.43
"2022-12-18 10:00:00",17.32,44.64,13.43,8.68
"2022-12-18 11:00:00",17.14,42.91,8.58,5.94
"2022-12-18 12:00:00",23.54,35.47,10.04,6.67
"2022-12-18 13:00:00",30.44,25.18,7.28,4.42
"2022-12-18 14:00:00",34.87,23.32,5.15,2.98
"2022-12-18 15:00:00",25.41,25.51,4.24,2.48
"2022-12-18 16:00:00",29.92,27.44,5.01,3.1
"2022-12-18 17:00:00",44.89,11.94,6.59,4.03
"2022-12-18 18:00:00",58.53,2.46,8.55,5.42
"2022-12-18 19:00:00",48.83,11.71,6.29,3.97
"2022-12-18 20:00:00",39.43,21.62,5.65,3.86
"2022-12-18 21:00:00",33.67,24.02,5.97,4.37
"2022-12-18 22:00:00",30.06,26.15,8.63,6.17
"2022-12-18 23:00:00",29.45,26.26,9.38,4.1
"2022-12-19 00:00:00",26.62,31.62,10.25,4.51
"2022-12-19 01:00:00",23.5,34.96,9.53,4.99
"2022-12-19 02:00:00",17.78,41.45,10.2,4.56
"2022-12-19 03:00:00",11.16,45.18,9.88,4.78
"2022-12-19 04:00:00",11.97,44.99,8.77,5.06
"2022-12-19 05:00:00",5.41,62.28,3.82,2.07
"2022-12-19 06:00:00",27.74,38.15,11.16,5.71
"2022-12-19 07:00:00",36.23,32.69,14.37,7.22
"2022-12-19 08:00:00",52.11,19.1,13.6,6.22
"2022-12-19 09:00:00",70.95,11.38,10.47,3.96
"2022-12-19 10:00:00",70.28,7.4,9.86,4.24
"2022-12-19 11:00:00",66.09,9.39,13.61,6.97
"2022-12-19 12:00:00",73.77,1.77,16.39,6.8
"2022-12-19 13:00:00",36.77,39.01,7.14,2.71
"2022-12-19 14:00:00",30.62,49.58,4.46,2.7
"2022-12-19 15:00:00",45.54,30.43,7.51,3.85
"2022-12-19 16:00:00",54.39,29.12,6.9,3.72
"2022-12-19 17:00:00",58.87,22.29,6.54,4.06
"2022-12-19 18:00:00",76.24,16.78,6.33,4.06
"2022-12-19 19:00:00",29.36,46.52,8.4,4.85
"2022-12-19 20:00:00",34.27,43.72,12.85,6.72
"2022-12-19 21:00:00",35.36,37.84,16.4,8
"2022-12-19 22:00:00",43.42,34.3,16.62,8.54
"2022-12-19 23:00:00",32.1,44.47,16.8,8.18
"2022-12-20 00:00:00",25.29,49.96,15.82,7.69
"2022-12-20 01:00:00",10.94,63.94,14.74,7.13
"2022-12-20 02:00:00",5.27,67.5,16.49,7.97
"2022-12-20 03:00:00",5.16,68.45,18.06,8.64
"2022-12-20 04:00:00",2.98,67.97,16.13,8.49
"2022-12-20 05:00:00",3.09,66.36,13.51,7.75
"2022-12-20 06:00:00",7.44,59.5,10.9,6.25
"2022-12-20 07:00:00",20.6,49.82,10.6,5.93
"2022-12-20 08:00:00",29.15,43.19,10.21,5.12
"2022-12-20 09:00:00",37.01,41.4,11.29,5.36
"2022-12-20 10:00:00",44.63,34.31,14.09,6.28
"2022-12-20 11:00:00",36.49,46.17,14,6.73
"2022-12-20 12:00:00",33.2,46.26,20.5,8.76
"2022-12-20 13:00:00",28.14,48.45,22.2,9.14
"2022-12-20 14:00:00",35.96,43.32,20.3,8.75
"2022-12-20 15:00:00",38.43,40.55,20.62,8.74
"2022-12-20 16:00:00",48.55,35.52,18.49,8.1
"2022-12-20 17:00:00",52.86,32.54,18.86,9.22
"2022-12-20 18:00:00",57.21,28.22,18.69,9
"2022-12-20 19:00:00",56.41,28.3,21.78,11.25
"2022-12-20 20:00:00",27.82,47.86,22.97,11.19
"2022-12-20 21:00:00",24.02,53.06,23.27,11.36
"2022-12-20 22:00:00",21.84,55.18,23.04,11.06
"2022-12-20 23:00:00",17.29,61.09,20.94,9.73
"2022-12-21 00:00:00",17.11,55.63,16.38,8.31
"2022-12-21 01:00:00",8.51,62.79,9.2,5.51
"2022-12-21 02:00:00",5.1,69.94,6.48,3.24
"2022-12-21 03:00:00",4.73,71.35,4.31,2.51
"2022-12-21 04:00:00",5.05,71.93,7.22,3.28
"2022-12-21 05:00:00",3.61,74.99,9.59,4.34
"2022-12-21 06:00:00",6.07,73.61,10.18,4.83
"2022-12-21 07:00:00",13.97,66.31,11.63,5.37
"2022-12-21 08:00:00",21.8,58.01,15.7,6.89
"2022-12-21 09:00:00",32.06,50.1,19.47,8.28
"2022-12-21 10:00:00",35.64,44.96,19.45,7.69
"2022-12-21 11:00:00",35.86,47.48,19.73,7.74
"2022-12-21 12:00:00",36.87,43.96,22.6,8.49
"2022-12-21 13:00:00",47.46,35.78,21.11,8.66
"2022-12-21 14:00:00",43.46,37.09,23.97,9.74
"2022-12-21 15:00:00",48.9,30.83,27.73,11.05
"2022-12-21 16:00:00",56.44,23.28,27.76,11.32
"2022-12-21 17:00:00",69.93,13.77,22.25,11.52
"2022-12-21 18:00:00",60.5,12.42,22.42,12.74
"2022-12-21 19:00:00",66.2,15.77,23.86,13.9
"2022-12-21 20:00:00",58.8,22.43,24.78,14.52
"2022-12-21 21:00:00",48.34,27.41,24.09,14.07
"2022-12-21 22:00:00",51.16,24.18,24.97,15.68
"2022-12-21 23:00:00",46.16,27.5,19.21,11.71
"2022-12-22 00:00:00",42.4,26.09,16.42,9.38
"2022-12-22 01:00:00",22.55,38.35,13.28,7.52
"2022-12-22 02:00:00",36.35,24.48,13.35,7.75
"2022-12-22 03:00:00",35.46,25.65,12.52,7.91
"2022-12-22 04:00:00",21.43,42.4,5.72,3.87
"2022-12-22 05:00:00",41.54,24,6.62,3.88
"2022-12-22 06:00:00",52.89,7.24,7.47,5.07
"2022-12-22 07:00:00",58.96,10.33,9.93,5.63
"2022-12-22 08:00:00",74.79,0.75,10.96,6.05
"2022-12-22 09:00:00",80.82,1.36,10.42,5.49
"2022-12-22 10:00:00",75.39,2.54,6.97,4.65
"2022-12-22 11:00:00",80.15,2.43,7.43,4.81
"2022-12-22 12:00:00",71.17,6.25,10.34,7.2
"2022-12-22 13:00:00",82.84,1.5,13.56,8.67
"2022-12-22 14:00:00",74.21,2.84,10.23,8.28
"2022-12-22 15:00:00",67.44,4.61,9.67,7.76
"2022-12-22 16:00:00",74.21,0.67,12.93,10.18
"2022-12-22 17:00:00",76.12,-1.29,14.09,11.63
"2022-12-22 18:00:00",80.14,-1.62,21.51,17.6
"2022-12-22 19:00:00",76.53,-1.21,28.24,23.93
"2022-12-22 20:00:00",66.02,-1.18,27.73,25.26
"2022-12-22 21:00:00",59.94,-1.58,26.9,24.95
"2022-12-22 22:00:00",59.92,-1.71,26.69,25.47
"2022-12-22 23:00:00",49.39,-1.66,22.69,21.58
"2022-12-23 00:00:00",52.65,-1.74,26,24.83
"2022-12-23 01:00:00",46.7,-1.47,27.61,26.76
"2022-12-23 02:00:00",42.93,-1.59,25.97,24.94
"2022-12-23 03:00:00",32.82,3.2,15.77,14.49
"2022-12-23 04:00:00",29.58,6.52,13.48,12.49
"2022-12-23 05:00:00",38.6,14.72,7.34,6.07
"2022-12-23 06:00:00",26.4,36.71,4.72,2.98
"2022-12-23 07:00:00",27.58,44.39,6.62,3.25
"2022-12-23 08:00:00",44.61,33.01,9.49,4.58
"2022-12-23 09:00:00",46.2,23.9,14.46,5.95
"2022-12-23 10:00:00",43.95,21.95,13.74,5.68
"2022-12-23 11:00:00",43.61,17.98,8.6,4.35
"2022-12-23 12:00:00",47.02,15.31,9.25,4.79
"2022-12-23 13:00:00",64.33,2.39,6.49,4.25
"2022-12-23 14:00:00",57.88,20.16,6.96,4.48
"2022-12-23 15:00:00",60.11,15.87,10.35,6.62
"2022-12-23 16:00:00",53.48,22.39,18.21,10.83
"2022-12-23 17:00:00",57.57,17.79,20.69,13.05
"2022-12-23 18:00:00",62.32,10.3,20.8,14.09
"2022-12-23 19:00:00",60.52,14.49,21.28,14.01
"2022-12-23 20:00:00",43.45,24.6,19.9,13.7
"2022-12-23 21:00:00",30.77,37.99,17.89,12.14
"2022-12-23 22:00:00",44.12,23.18,16.62,12.22
"2022-12-23 23:00:00",31.32,31.69,12.51,9.31
"2022-12-24 00:00:00",33.68,30.65,7.14,5.24
"2022-12-24 01:00:00",23.63,47.15,7.04,4.26
"2022-12-24 02:00:00",10.09,57.07,8.55,4.55
"2022-12-24 03:00:00",10.36,53.76,7.78,4.37
"2022-12-24 04:00:00",13.13,52.32,8.06,4.69
"2022-12-24 05:00:00",7.32,60.27,15.45,7.72
"2022-12-24 06:00:00",5.34,64.64,17.64,9.05
"2022-12-24 07:00:00",26.58,43.2,15.67,8.58
"2022-12-24 08:00:00",29.32,37.29,15.43,8.3
"2022-12-24 09:00:00",41.84,25.9,13.79,7.72
"2022-12-24 10:00:00",49.99,26.18,7.01,4.08
"2022-12-24 11:00:00",54.93,18.28,9.25,5.52
"2022-12-24 12:00:00",49.65,20.36,15.39,8.61
"2022-12-24 13:00:00",50.97,20.04,15.47,9.41
"2022-12-24 14:00:00",44.25,35.35,12.81,7.8
"2022-12-24 15:00:00",73.15,11.37,7.13,4.31
"2022-12-24 16:00:00",67.77,11.83,9.42,6.63
"2022-12-24 17:00:00",38.81,39.29,8.41,6.53
"2022-12-24 18:00:00",39.18,44.37,5.37,4.38
"2022-12-24 19:00:00",39,45.38,5.35,4.11
"2022-12-24 20:00:00",28.15,53.21,6.3,4.69
"2022-12-24 21:00:00",18.32,64.24,9.58,5.86
"2022-12-24 22:00:00",39.41,41.31,9.49,6.34
"2022-12-24 23:00:00",39.81,38.08,11.26,7.13
"2022-12-25 00:00:00",24.23,47.97,13.15,7.9
"2022-12-25 01:00:00",18.31,54.35,11.72,7.38
"2022-12-25 02:00:00",5.67,70.57,14.8,8.14
"2022-12-25 03:00:00",6.45,68.12,13.6,7.18
"2022-12-25 04:00:00",2.28,74.44,12.28,6.19
"2022-12-25 05:00:00",2.93,71.2,11.41,6.12
"2022-12-25 06:00:00",3.04,70.21,12.47,6.55
"2022-12-25 07:00:00",3.13,70.99,12.59,6.61
"2022-12-25 08:00:00",5.66,67.51,12.66,6.65
"2022-12-25 09:00:00",4.64,70.47,13.97,7.33
"2022-12-25 10:00:00",5.47,70.58,13.49,7.13
"2022-12-25 11:00:00",4.14,72.45,9.51,5.5
"2022-12-25 12:00:00",7.55,66.73,6.14,4.39
"2022-12-25 13:00:00",7.83,66.91,10.85,6.21
"2022-12-25 14:00:00",5.72,69.53,9.53,5.67
"2022-12-25 15:00:00",6.27,69.3,9.06,5.65
"2022-12-25 16:00:00",8.53,65.56,11.26,7.07
"2022-12-25 17:00:00",7.51,63.43,13.19,8.35
"2022-12-25 18:00:00",11.12,59.57,11.63,8.18
"2022-12-25 19:00:00",14.21,53.13,11.62,7.93
"2022-12-25 20:00:00",9.58,54.78,8.46,2.99
"2022-12-25 21:00:00",8.91,62.03,3.48,2.45
"2022-12-25 22:00:00",12.27,54.28,4.42,3.57
"2022-12-25 23:00:00",6.84,62.18,6.78,4.84
"2022-12-26 00:00:00",10.56,53.11,7.42,4.36
"2022-12-26 01:00:00",9.64,47.91,7.34,4.75
"2022-12-26 02:00:00",9.21,46.8,7.75,5.16
"2022-12-26 03:00:00",9.14,48.38,7.5,5.11
"2022-12-26 04:00:00",6.72,54.95,6.04,4.16
"2022-12-26 05:00:00",7.56,57.54,6.22,3.74
"2022-12-26 06:00:00",7.67,60.01,5.88,3.19
"2022-12-26 07:00:00",11.32,55.93,5.49,3.09
"2022-12-26 08:00:00",11.73,56.94,5.01,2.66
"2022-12-26 09:00:00",16.56,54.5,4.46,2.31
"2022-12-26 10:00:00",13.24,61.18,5.73,3.01
"2022-12-26 11:00:00",12.91,61.43,6.12,3.08
"2022-12-26 12:00:00",14.49,63.09,5.53,3.24
"2022-12-26 13:00:00",13.81,61.43,4.11,2.81
"2022-12-26 14:00:00",15.47,60.26,4.01,2.81
"2022-12-26 15:00:00",16.07,57.67,5.4,3.67
"2022-12-26 16:00:00",22.21,54.1,6.16,4.06
"2022-12-26 17:00:00",23.4,49.08,6.32,4.79
"2022-12-26 18:00:00",32.91,40.44,7.77,6.06
"2022-12-26 19:00:00",30.48,44.9,7.91,5.91
"2022-12-26 20:00:00",29.29,40.1,10.26,7.67
"2022-12-26 21:00:00",32.97,35.63,12.05,9.54
"2022-12-26 22:00:00",36.54,28.96,12.42,9.95
"2022-12-26 23:00:00",44.28,29.94,11.01,9.24
"2022-12-27 00:00:00",26.37,41.59,9.24,6.83
"2022-12-27 01:00:00",17.86,49.2,7.87,5.33
"2022-12-27 02:00:00",9.95,61.02,7.92,4.92
"2022-12-27 03:00:00",9.7,63.49,6.25,3.31
"2022-12-27 04:00:00",6.52,72.07,4.2,2.1
"2022-12-27 05:00:00",7.61,70.28,4.09,1.98
"2022-12-27 06:00:00",24.02,46.56,4.75,2.27
"2022-12-27 07:00:00",27.79,42.4,5.13,2.43
"2022-12-27 08:00:00",29.05,49.99,4.14,2.06
"2022-12-27 09:00:00",10.86,69.75,1.93,0.97
"2022-12-27 10:00:00",7.94,68.91,0.64,0.37
"2022-12-27 11:00:00",9.22,67.64,0.77,0.51
"2022-12-27 12:00:00",9.6,67.08,1.27,0.77
"2022-12-27 13:00:00",14.66,61.46,2.09,1.08
"2022-12-27 14:00:00",13.24,58.05,2.05,1.4
"2022-12-27 15:00:00",32.73,43.5,3.9,2.85
"2022-12-27 16:00:00",45.11,44.27,12.46,7.72
"2022-12-27 17:00:00",47.34,37.94,15.63,10.81
"2022-12-27 18:00:00",34.06,44.08,18.07,12.61
"2022-12-27 19:00:00",30.81,47.28,17.82,13.1
"2022-12-27 20:00:00",28.72,49.15,19.74,14.6
"2022-12-27 21:00:00",20.26,52.21,21.8,14.05
"2022-12-27 22:00:00",28.68,47.07,19.79,12.02
"2022-12-27 23:00:00",15.68,54.85,18.4,10.4
"2022-12-28 00:00:00",15.73,52.31,17.45,9.82
"2022-12-28 01:00:00",12.61,55.46,16.49,9.11
"2022-12-28 02:00:00",7.06,57.31,16.35,8.83
"2022-12-28 03:00:00",7.07,59.55,16.11,8.41
"2022-12-28 04:00:00",24.11,45.62,15.65,8.26
"2022-12-28 05:00:00",19.9,49.31,15.11,7.84
"2022-12-28 06:00:00",34.97,33.92,13.49,7.03
"2022-12-28 07:00:00",22.06,44,12.08,6.54
"2022-12-28 08:00:00",30.89,44.11,7.14,4.57
"2022-12-28 09:00:00",44.15,29.86,4.67,3.1
"2022-12-28 10:00:00",66.79,11.59,4.68,2.29
"2022-12-28 11:00:00",63.79,6.74,4.43,2.24
"2022-12-28 12:00:00",63.5,16.47,3.61,1.77
"2022-12-28 13:00:00",26.62,54.74,2.78,1.84
"2022-12-28 14:00:00",32.55,50.92,9.8,5.9
"2022-12-28 15:00:00",25.14,57.12,11.33,7.03
"2022-12-28 16:00:00",26.24,54.84,8.95,5.66
"2022-12-28 17:00:00",27.47,52.13,8.39,5.35
"2022-12-28 18:00:00",20.7,56.11,6.71,4.81
"2022-12-28 19:00:00",16.55,59.95,8.68,5.57
"2022-12-28 20:00:00",18.83,55.1,8.46,6.55
"2022-12-28 21:00:00",35.06,45.37,9.41,7.77
"2022-12-28 22:00:00",28.23,43.58,6.04,5.56
"2022-12-28 23:00:00",24.74,47.76,5.93,5.06
"2022-12-29 00:00:00",17.52,50.34,5.9,4.27
"2022-12-29 01:00:00",13.08,54.67,4.9,3.56
"2022-12-29 02:00:00",10.97,56.54,4.69,3.14
"2022-12-29 03:00:00",6.3,61.18,5.58,3.31
"2022-12-29 04:00:00",4.19,63.9,5.96,3.45
"2022-12-29 05:00:00",4.14,64.66,5.77,3.54
"2022-12-29 06:00:00",5.48,64.96,8.63,5.13
"2022-12-29 07:00:00",7.06,62.18,8.82,5.45
"2022-12-29 08:00:00",9.64,59.61,9.96,5.87
"2022-12-29 09:00:00",14.03,57.38,9.75,5.54
"2022-12-29 10:00:00",20.5,52.88,6.54,3.81
"2022-12-29 11:00:00",18.05,53.93,5.98,3.63
"2022-12-29 12:00:00",22.32,49.4,6.35,4.12
"2022-12-29 13:00:00",25.07,50.22,5.78,3.91
"2022-12-29 14:00:00",29.26,45.63,6.96,4.9
"2022-12-29 15:00:00",34.54,47.84,6.38,4.44
"2022-12-29 16:00:00",36.08,42.57,9.2,6.46
"2022-12-29 17:00:00",43.43,35.29,9.49,7.05
"2022-12-29 18:00:00",34.13,33.83,10.12,7.36
"2022-12-29 19:00:00",35.21,34.06,9.55,7.03
"2022-12-29 20:00:00",36.26,32.08,13.31,8.61
"2022-12-29 21:00:00",45.65,21.28,16.36,9.73
"2022-12-29 22:00:00",45.24,20.01,12.74,7.87
"2022-12-29 23:00:00",35.95,28.58,10.19,7.06
"2022-12-30 00:00:00",19.61,48.34,3.82,2.65
"2022-12-30 01:00:00",2.98,71.09,2.15,1.32
"2022-12-30 02:00:00",2.25,72.03,0.88,0.61
"2022-12-30 03:00:00",2.74,73.92,1.05,0.55
"2022-12-30 04:00:00",1.18,76.19,0.61,0.38
"2022-12-30 05:00:00",1.09,76.41,0.4,0.26
"2022-12-30 06:00:00",2.38,77.59,0.89,0.39
"2022-12-30 07:00:00",8.05,75.06,1.17,0.56
"2022-12-30 08:00:00",28.34,57.81,1.39,0.72
"2022-12-30 09:00:00",25.37,57.88,1.27,0.63
"2022-12-30 10:00:00",27.36,57.88,2.63,1.09
"2022-12-30 11:00:00",31.04,58.03,2.8,1.6
"2022-12-30 12:00:00",26.13,65.63,7,3.82
"2022-12-30 13:00:00",21.49,64.27,8.71,4.79
"2022-12-30 14:00:00",19.46,62.03,9.68,5.21
"2022-12-30 15:00:00",19.22,58.78,6.95,4.3
"2022-12-30 16:00:00",18.36,57.89,7.64,4.79
"2022-12-30 17:00:00",24.82,50.18,11.18,6.55
"2022-12-30 18:00:00",32.02,45.42,11.5,7.27
"2022-12-30 19:00:00",25.37,49.12,12.02,7.82
"2022-12-30 20:00:00",35.05,34.99,13.28,9.7
"2022-12-30 21:00:00",30.21,36.48,13.47,10.17
"2022-12-30 22:00:00",31.43,39.81,11.46,8.54
"2022-12-30 23:00:00",34.96,36.22,11.95,7.72
"2022-12-31 00:00:00",54.88,22.52,10.24,6.95
"2022-12-31 01:00:00",52.35,13.85,12.35,8.12
"2022-12-31 02:00:00",36.87,22.97,13.11,8.1
"2022-12-31 03:00:00",46.73,10.78,12.97,8.67
"2022-12-31 04:00:00",47.32,8.24,11.21,8.23
"2022-12-31 05:00:00",42.72,16.4,7.83,5.4
"2022-12-31 06:00:00",49.07,6.77,7.59,5.14
"2022-12-31 07:00:00",59.3,3.75,7.51,5.03
"2022-12-31 08:00:00",62.1,7.99,6.23,3.51
"2022-12-31 09:00:00",62.22,4.05,8.81,4.82
"2022-12-31 10:00:00",67.53,-1.36,15.28,8.18
"2022-12-31 11:00:00",50.56,15.83,8.63,4.83
"2022-12-31 12:00:00",55.13,21.21,3.75,2.55
"2022-12-31 13:00:00",64.37,10.02,5.52,3.65
"2022-12-31 14:00:00",31.44,45.76,13.27,7.37
"2022-12-31 15:00:00",37.39,39.38,16.49,9.8
"2022-12-31 16:00:00",45.9,30.63,16.32,10.54
"2022-12-31 17:00:00",56.54,15.76,17.09,11.34
"2022-12-31 18:00:00",58.72,5.79,16.64,12.07
"2022-12-31 19:00:00",48.22,10.75,18.13,13.58
"2022-12-31 20:00:00",58.83,3.5,21.8,16.44
"2022-12-31 21:00:00",59.53,1.66,25.02,21.41
"2022-12-31 22:00:00",56.92,-1.1,37.7,33.31
"2022-12-31 23:00:00",50.36,-0.95,39.35,35.96